Symptom,doeatFood
呼吸困难,芝麻
呼吸困难,松子仁
呼吸困难,莲子
呼吸困难,鸡蛋
呼吸困难,松子仁
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,白果（干）
呼吸困难,鸡蛋黄
呼吸困难,鸡蛋
呼吸困难,鸡肝
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,绿豆
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,鸡爪
呼吸困难,葵花子仁
呼吸困难,鹿肉
呼吸困难,鹅肉
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,鹿肉
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,鹅肉
呼吸困难,鹿肉
呼吸困难,鸡蛋
呼吸困难,鸡蛋
呼吸困难,鹅肉
呼吸困难,鹿肉
呼吸困难,鸡蛋
呼吸困难,鸭血(白鸭)
呼吸困难,鸡肉
呼吸困难,鸭肝
呼吸困难,鸡肝
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,芝麻
呼吸困难,鸡蛋清
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,芝麻
呼吸困难,鸭肝
呼吸困难,芝麻
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,黑豆
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,黑豆
呼吸困难,鸭肝
呼吸困难,鸡肉
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,鸡肉
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,白果（干）
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,白果（干）
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,白果（干）
呼吸困难,鸡蛋清
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,鸭肝
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,鸭肝
呼吸困难,鸡肉
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,鸭肝
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,鸭肝
呼吸困难,芝麻
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,青豆
呼吸困难,鸭肝
呼吸困难,鸡腿
呼吸困难,松子仁
呼吸困难,葵花子仁
呼吸困难,鸭肉
呼吸困难,鸭肝
呼吸困难,腰果
呼吸困难,莲子
呼吸困难,鸡蛋清
呼吸困难,鸭肝
呼吸困难,腰果
呼吸困难,莲子
呼吸困难,冰糖
呼吸困难,鸭肝
呼吸困难,鸡心
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,鸭肝
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,黑豆
呼吸困难,鸡蛋清
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,鸭肝
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,青豆
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,鸡肉
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,葵花子仁
呼吸困难,鹌鹑蛋
呼吸困难,杏仁
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,葵花子仁
呼吸困难,腰果
呼吸困难,松子（炒）
呼吸困难,南瓜子仁
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,南瓜子仁
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,薇菜
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,芝麻
呼吸困难,薇菜
呼吸困难,鸽蛋
呼吸困难,南瓜子仁
呼吸困难,葵花子仁
呼吸困难,鸽蛋
呼吸困难,南瓜子仁
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,鸽蛋
呼吸困难,南瓜子仁
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,鸽蛋
呼吸困难,腰果
呼吸困难,松子仁
呼吸困难,南瓜子仁
呼吸困难,鸽蛋
呼吸困难,南瓜子仁
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,芝麻
呼吸困难,杏仁
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,鸡肉
呼吸困难,杏仁
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,鸡肉
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,薇菜
呼吸困难,芝麻
呼吸困难,杏仁
呼吸困难,南瓜子仁
呼吸困难,薇菜
呼吸困难,芝麻
呼吸困难,杏仁
呼吸困难,南瓜子仁
呼吸困难,薇菜
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,芝麻
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,黑豆
呼吸困难,鸡蛋
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,栗子（鲜）
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,栗子（鲜）
呼吸困难,葵花子仁
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,松子仁
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,松子仁
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,葵花子仁
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,葵花子仁
呼吸困难,花生
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,葵花子仁
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鹿肉
呼吸困难,苹果脯
呼吸困难,乌骨鸡
呼吸困难,桃仁
呼吸困难,鹿肉
呼吸困难,鸡蛋
呼吸困难,乌骨鸡
呼吸困难,芝麻
呼吸困难,鸭肉
呼吸困难,鸭肝
呼吸困难,鸡心
呼吸困难,鸡腿
呼吸困难,鸭肝
呼吸困难,鸡心
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,鸭肝
呼吸困难,鸡心
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,鸡蛋
呼吸困难,芝麻
呼吸困难,莲子
呼吸困难,青豆
呼吸困难,鸡蛋
呼吸困难,鸭肉
呼吸困难,鸭肝
呼吸困难,鸡肉
呼吸困难,鸡肉
呼吸困难,鹅肉
呼吸困难,芝麻
呼吸困难,松子仁
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,鸭肝
呼吸困难,腰果
呼吸困难,杏仁
呼吸困难,南瓜子仁
呼吸困难,鸡肉
呼吸困难,鸡肝
呼吸困难,鹅肉
呼吸困难,芝麻
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,燕窝
呼吸困难,鸭肉
呼吸困难,鸭肝
呼吸困难,鸡肉
呼吸困难,鸡蛋
呼吸困难,鸡腿
呼吸困难,青豆
呼吸困难,黑豆
呼吸困难,鸭肝
呼吸困难,腰果
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,鸭肝
呼吸困难,腰果
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,鸡蛋清
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸭肝
呼吸困难,芝麻
呼吸困难,松子仁
呼吸困难,莲子
呼吸困难,绿豆
呼吸困难,鸭肉
呼吸困难,鸡心
呼吸困难,鸡肝
呼吸困难,鸡
呼吸困难,鳕鱼
呼吸困难,鳝鱼
呼吸困难,鲈鱼
呼吸困难,鲢鱼
呼吸困难,鸡心
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,莲子
呼吸困难,鸡蛋
呼吸困难,葵花子仁
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,鸡蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,莲子
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,鸭肝
呼吸困难,鸡肝
呼吸困难,葵花子仁
呼吸困难,白扁豆
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,鸡蛋
呼吸困难,鹌鹑蛋
呼吸困难,腰果
呼吸困难,葵花子仁
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,鸡
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,咸鸭蛋
呼吸困难,鸡肝
呼吸困难,芝麻
呼吸困难,南瓜子仁
呼吸困难,鸭蛋
呼吸困难,咸鸭蛋
呼吸困难,鸭肝
呼吸困难,鸡肝
呼吸困难,鸭翅
呼吸困难,桃仁
呼吸困难,莲子
呼吸困难,黑芝麻
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,薇菜
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,鸡蛋
呼吸困难,鸽蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,黑芝麻
呼吸困难,核桃
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,鸭肉
呼吸困难,鸭翅
呼吸困难,鸡爪
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸭血(白鸭)
呼吸困难,腰果
呼吸困难,葵花子仁
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,鸡蛋
呼吸困难,鸭血(白鸭)
呼吸困难,腰果
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,莲子
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸭翅
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,莲子
呼吸困难,青豆
呼吸困难,鸭翅
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,鹅肉
呼吸困难,芝麻
呼吸困难,南瓜子仁
呼吸困难,核桃
呼吸困难,蜂蜜
呼吸困难,鸭翅
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,鸭翅
呼吸困难,芝麻
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,蜂蜜
呼吸困难,鸡蛋
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,鸭翅
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,核桃
呼吸困难,蜂蜜
呼吸困难,鸭翅
呼吸困难,芝麻
呼吸困难,南瓜子仁
呼吸困难,孢子甘蓝
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,鸭翅
呼吸困难,鸭翅
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,白果（鲜）
呼吸困难,鸭翅
呼吸困难,鸡肉
呼吸困难,莲子
呼吸困难,青豆
呼吸困难,鸡蛋
呼吸困难,鸡心
呼吸困难,鸡肝
呼吸困难,南瓜子仁
呼吸困难,蜂蜜
呼吸困难,南瓜子仁
呼吸困难,花生
呼吸困难,核桃
呼吸困难,鸭肝
呼吸困难,鸡腿
呼吸困难,鸡肉
呼吸困难,鹅肉
呼吸困难,南瓜子仁
呼吸困难,栗子（鲜）
呼吸困难,白果（鲜）
呼吸困难,黄豆粉
呼吸困难,南瓜子仁
呼吸困难,绿豆面
呼吸困难,黄豆粉
呼吸困难,豆腐
呼吸困难,鸭肝
呼吸困难,鸡腿
呼吸困难,鸡肉
呼吸困难,鹅肉
呼吸困难,鸭肝
呼吸困难,鸡腿
呼吸困难,鸡肉
呼吸困难,鹅肉
呼吸困难,蜂蜜
呼吸困难,鸡腿
呼吸困难,鸡肉
呼吸困难,鹅肉
呼吸困难,鸡腿
呼吸困难,鸡肉
呼吸困难,鹅肉
呼吸困难,芝麻
呼吸困难,鸡腿
呼吸困难,鸡肉
呼吸困难,鹅肉
呼吸困难,南瓜子仁
呼吸困难,鸡腿
呼吸困难,鸡肉
呼吸困难,鹅肉
呼吸困难,南瓜子仁
呼吸困难,芝麻
呼吸困难,南瓜子仁
呼吸困难,绿豆
呼吸困难,黄豆粉
呼吸困难,鸡心
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,鸡心
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,甜杏仁
呼吸困难,南瓜子仁
呼吸困难,绿豆
呼吸困难,黄豆粉
呼吸困难,豆腐脑
呼吸困难,胡萝卜
呼吸困难,牛奶
呼吸困难,西瓜
呼吸困难,芝麻
呼吸困难,南瓜子仁
呼吸困难,绿豆
呼吸困难,黄豆粉
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,黄豆粉
呼吸困难,赤小豆
呼吸困难,鹅肉
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,核桃
呼吸困难,鸡蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,南瓜子仁
呼吸困难,鸭肉
呼吸困难,花生
呼吸困难,白果（鲜）
呼吸困难,鳕鱼
呼吸困难,鸡蛋
呼吸困难,鸡心
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,蜂蜜
呼吸困难,鸡蛋
呼吸困难,白果（鲜）
呼吸困难,豆浆
呼吸困难,南瓜子仁
呼吸困难,黄豆粉
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,鸭肉
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,芝麻
呼吸困难,南瓜子仁
呼吸困难,核桃
呼吸困难,白果（鲜）
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,绿豆
呼吸困难,黄豆粉
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,绿豆
呼吸困难,黄豆粉
呼吸困难,鸡蛋
呼吸困难,南瓜子仁
呼吸困难,白果（鲜）
呼吸困难,白果（干）
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,青豆
呼吸困难,绿豆
呼吸困难,蜂蜜
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鸭血(白鸭)
呼吸困难,芝麻
呼吸困难,莲子
呼吸困难,鸡蛋
呼吸困难,鸡蛋
呼吸困难,鸭血(白鸭)
呼吸困难,芝麻
呼吸困难,芝麻
呼吸困难,西瓜子仁
呼吸困难,南瓜子仁
呼吸困难,花生
呼吸困难,鸡蛋
呼吸困难,鸭血(白鸭)
呼吸困难,白果（鲜）
呼吸困难,白果（干）
呼吸困难,西瓜子仁
呼吸困难,南瓜子仁
呼吸困难,黄豆粉
呼吸困难,大豆
呼吸困难,鸡蛋黄
呼吸困难,鸡蛋
呼吸困难,黑芝麻
呼吸困难,白果（鲜）
呼吸困难,鸡蛋黄
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,黑芝麻
呼吸困难,芝麻
呼吸困难,西瓜子仁
呼吸困难,松子仁
呼吸困难,南瓜子仁
呼吸困难,芝麻
呼吸困难,西瓜子仁
呼吸困难,南瓜子仁
呼吸困难,花生
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,青豆
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,核桃
呼吸困难,绿豆
呼吸困难,蜂蜜
呼吸困难,鸡蛋黄
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,鸡心
呼吸困难,鹅肉
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,莲子
呼吸困难,黄豆粉
呼吸困难,鸡蛋黄
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,黑芝麻
呼吸困难,鸡蛋黄
呼吸困难,鸡蛋
呼吸困难,芝麻
呼吸困难,莲子
呼吸困难,鸭肉
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,鸡蛋
呼吸困难,鸡蛋
呼吸困难,鸡肝
呼吸困难,莲子
呼吸困难,鸡蛋
呼吸困难,芝麻
呼吸困难,莲子
呼吸困难,白果（鲜）
呼吸困难,鸡蛋
呼吸困难,芝麻
呼吸困难,莲子
呼吸困难,白果（鲜）
呼吸困难,蜂蜜
呼吸困难,葵花子仁
呼吸困难,核桃
呼吸困难,白果（干）
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,鸡肝
呼吸困难,葵花子仁
呼吸困难,芝麻
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,绿豆
呼吸困难,鹿肉
呼吸困难,鸡心
呼吸困难,鸡肝
呼吸困难,鹅肉
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,核桃
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,花生
呼吸困难,核桃
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,青豆
呼吸困难,冰糖
呼吸困难,鸡蛋
呼吸困难,莲子
呼吸困难,花生
呼吸困难,鸡蛋黄
呼吸困难,鸡蛋黄
呼吸困难,芝麻
呼吸困难,莲子
呼吸困难,莲子
呼吸困难,花生
呼吸困难,青豆
呼吸困难,黑豆
呼吸困难,芝麻
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,绿豆
呼吸困难,鸡腿
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,芝麻叶
呼吸困难,荸荠粉
呼吸困难,蜂蜜
呼吸困难,鸡蛋
呼吸困难,鸡腿
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,花生
呼吸困难,豆腐
呼吸困难,白菜
呼吸困难,小米
呼吸困难,梨
呼吸困难,鸭肉
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,香椿
呼吸困难,南瓜
呼吸困难,苦瓜
呼吸困难,黄瓜
呼吸困难,葵花子仁
呼吸困难,白果（干）
呼吸困难,绿豆
呼吸困难,赤小豆
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,鸡肉
呼吸困难,鹅肝
呼吸困难,鸡肉
呼吸困难,白果（鲜）
呼吸困难,黑豆
呼吸困难,赤小豆
呼吸困难,芝麻
呼吸困难,葵花子仁
呼吸困难,花生
呼吸困难,白果（干）
呼吸困难,白果（干）
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,苜蓿
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,青豆
呼吸困难,绿豆
呼吸困难,赤小豆
呼吸困难,豌豆
呼吸困难,莲子
呼吸困难,青豆
呼吸困难,黑豆
呼吸困难,豆腐
呼吸困难,油菜
呼吸困难,小米
呼吸困难,面条(干切面)
呼吸困难,馒头
呼吸困难,圆白菜
呼吸困难,芹菜叶
呼吸困难,白菜
呼吸困难,苹果
呼吸困难,鸭肉
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,芝麻
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,花生
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,白菜
呼吸困难,小米
呼吸困难,梨
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸭肝
呼吸困难,鸡肝
呼吸困难,绿豆
呼吸困难,大豆
呼吸困难,大白菜(青口)
呼吸困难,白菜
呼吸困难,黑豆
呼吸困难,豆腐
呼吸困难,大豆
呼吸困难,燕麦片
呼吸困难,鸭肉
呼吸困难,腰果
呼吸困难,南瓜子仁
呼吸困难,莲子
呼吸困难,鸭肉
呼吸困难,花生
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,鸡蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,鸡肝
呼吸困难,赤砂糖
呼吸困难,鸡肉
呼吸困难,鸡肝
呼吸困难,芝麻
呼吸困难,鸭肉
呼吸困难,鸡肝
呼吸困难,莲子
呼吸困难,花生
呼吸困难,鲈鱼
呼吸困难,黑鱼
呼吸困难,羊肉(瘦)
呼吸困难,香菇（鲜）
呼吸困难,黄豆粉
呼吸困难,豆腐
呼吸困难,赤小豆
呼吸困难,油菜
呼吸困难,鸭蛋
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,腰果
呼吸困难,鸡蛋
呼吸困难,鹌鹑蛋
呼吸困难,芝麻
呼吸困难,核桃
呼吸困难,鸡内金
呼吸困难,芝麻
呼吸困难,松子仁
呼吸困难,莲子
呼吸困难,鸡蛋
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,芝麻
呼吸困难,青豆
呼吸困难,黑豆
呼吸困难,豆浆
呼吸困难,绿豆
呼吸困难,豆腐
呼吸困难,赤小豆
呼吸困难,圆白菜
呼吸困难,鸡内金
呼吸困难,芝麻
呼吸困难,松子仁
呼吸困难,莲子
呼吸困难,鸡内金
呼吸困难,松子仁
呼吸困难,莲子
呼吸困难,葵花子仁
呼吸困难,鸡蛋
呼吸困难,芝麻
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,鸡内金
呼吸困难,桃仁
呼吸困难,葵花子仁
呼吸困难,绿豆
呼吸困难,鸡内金
呼吸困难,桃仁
呼吸困难,葵花子仁
呼吸困难,白扁豆
呼吸困难,鸡内金
呼吸困难,葵花子仁
呼吸困难,白扁豆
呼吸困难,鳕鱼
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,青豆
呼吸困难,小米面
呼吸困难,小米
呼吸困难,枣（干）
呼吸困难,香蕉
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,松子仁
呼吸困难,花生
呼吸困难,鸡内金
呼吸困难,葵花子仁
呼吸困难,青豆
呼吸困难,绿豆面
呼吸困难,鸭肉
呼吸困难,鸡内金
呼吸困难,葵花子仁
呼吸困难,豆浆
呼吸困难,鸡内金
呼吸困难,鸡肝
呼吸困难,腰果
呼吸困难,莲子
呼吸困难,芝麻
呼吸困难,花生
呼吸困难,青豆
呼吸困难,绿豆
呼吸困难,鸡内金
呼吸困难,葵花子仁
呼吸困难,白扁豆
呼吸困难,鳕鱼
呼吸困难,玉米面（黄）
呼吸困难,薏米
呼吸困难,小米面
呼吸困难,小米
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,核桃
呼吸困难,青豆
呼吸困难,鸡肉
呼吸困难,鸡内金
呼吸困难,葵花子仁
呼吸困难,白果（鲜）
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,松子仁
呼吸困难,花生
呼吸困难,鸡内金
呼吸困难,葵花子仁
呼吸困难,白果（鲜）
呼吸困难,白扁豆
呼吸困难,芝麻
呼吸困难,腰果
呼吸困难,花生
呼吸困难,核桃
呼吸困难,鸡肉
呼吸困难,鸡内金
呼吸困难,葵花子仁
呼吸困难,白果（鲜）
呼吸困难,芝麻
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,豆浆
呼吸困难,鸡蛋
呼吸困难,鸡肉
呼吸困难,芝麻
呼吸困难,青豆
呼吸困难,芹菜
