Symptom,noteatFood
呼吸困难,咸鸭蛋
呼吸困难,鸡蛋黄
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,腐竹
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,核桃
呼吸困难,赤小豆
呼吸困难,杏仁
呼吸困难,核桃
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,啤酒
呼吸困难,杏仁
呼吸困难,花生仁（炸）
呼吸困难,油皮
呼吸困难,干腌菜
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,白扁豆
呼吸困难,田螺
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,油豆腐
呼吸困难,腐竹
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,白扁豆
呼吸困难,虾皮
呼吸困难,杏仁
呼吸困难,白扁豆
呼吸困难,虾皮
呼吸困难,虾米
呼吸困难,啤酒
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,鸡心
呼吸困难,啤酒
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,鸡心
呼吸困难,啤酒
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,油豆腐
呼吸困难,干腌菜
呼吸困难,啤酒
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,白扁豆
呼吸困难,咸鱼
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,油豆腐
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,咸鸭蛋
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鸭肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,白扁豆
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,杏仁
呼吸困难,油豆腐
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,咸鸭蛋
呼吸困难,鹅肉
呼吸困难,白扁豆
呼吸困难,咸鱼
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鸭血(白鸭)
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鹅肉
呼吸困难,油豆腐
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鹅肉
呼吸困难,油豆腐
呼吸困难,白酒
呼吸困难,鹅肉
呼吸困难,白扁豆
呼吸困难,草鱼
呼吸困难,干腌菜
呼吸困难,白酒
呼吸困难,鹅肉
呼吸困难,白扁豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡心
呼吸困难,鸡肝
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,草鱼
呼吸困难,猪油（板油）
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,蚝豉
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,蚝豉
呼吸困难,草鱼
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,草鱼
呼吸困难,猪油（板油）
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,草鱼
呼吸困难,猪油（板油）
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,草鱼
呼吸困难,猪油（板油）
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,羊油
呼吸困难,草鱼
呼吸困难,白扁豆
呼吸困难,草鱼
呼吸困难,猪油（板油）
呼吸困难,猪小排（猪肋排）
呼吸困难,干腌菜
呼吸困难,白扁豆
呼吸困难,草鱼
呼吸困难,猪油（板油）
呼吸困难,白扁豆
呼吸困难,草鱼
呼吸困难,猪油（板油）
呼吸困难,猪小排（猪肋排）
呼吸困难,干腌菜
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,干腌菜
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,螺丝菜
呼吸困难,干腌菜
呼吸困难,鸭血(白鸭)
呼吸困难,鹅肉
呼吸困难,白酒
呼吸困难,洋葱
呼吸困难,辣椒(青、尖)
呼吸困难,辣椒(红、尖、干)
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,红豆沙
呼吸困难,黑豆
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,红豆沙
呼吸困难,黑豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,腐竹
呼吸困难,鸭血(白鸭)
呼吸困难,花生
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,鸡蛋黄
呼吸困难,杏仁
呼吸困难,绿豆
呼吸困难,赤小豆
呼吸困难,杏仁
呼吸困难,绿豆
呼吸困难,腐竹
呼吸困难,赤小豆
呼吸困难,杏仁
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,杏仁
呼吸困难,绿豆
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,杏仁
呼吸困难,绿豆
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,白酒
呼吸困难,辣椒(红、尖、干)
呼吸困难,大蒜
呼吸困难,大葱
呼吸困难,杏仁
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,杏仁
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,赤小豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,绿豆
呼吸困难,蜂蜜
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,白酒
呼吸困难,白果（鲜）
呼吸困难,螃蟹
呼吸困难,海螺
呼吸困难,鹌鹑蛋
呼吸困难,鸡肉
呼吸困难,鸡肝
呼吸困难,杏仁
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,河蚌
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,干腌菜
呼吸困难,咸鸭蛋
呼吸困难,油豆腐
呼吸困难,羊油
呼吸困难,干腌菜
呼吸困难,白酒
呼吸困难,鸡翅
呼吸困难,鹅肉
呼吸困难,面肥
呼吸困难,啤酒
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,面肥
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,啤酒
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,白酒
呼吸困难,赤小豆
呼吸困难,鳝鱼
呼吸困难,淡菜(鲜)
呼吸困难,杏仁
呼吸困难,白扁豆
呼吸困难,猪肉皮
呼吸困难,猪肚
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,河虾
呼吸困难,淡菜(鲜)
呼吸困难,杏仁
呼吸困难,白扁豆
呼吸困难,猪油（板油）
呼吸困难,猪小排（猪肋排）
呼吸困难,干腌菜
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,鸡爪
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,公鸡
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,咸鸭蛋
呼吸困难,白扁豆
呼吸困难,咸鱼
呼吸困难,猪油（板油）
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,核桃
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,螃蟹
呼吸困难,龙虾
呼吸困难,蛤蜊
呼吸困难,猪肚
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,杏仁
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,虾皮
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,田螺
呼吸困难,海螺
呼吸困难,白酒
呼吸困难,杏仁
呼吸困难,花生仁（炸）
呼吸困难,绿豆
呼吸困难,白砂糖
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡蛋黄
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,鸡蛋
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,葵花子仁
呼吸困难,绿豆
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,赤小豆
呼吸困难,田螺
呼吸困难,葵花子仁
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,大豆
呼吸困难,鸡蛋黄
呼吸困难,葵花子仁
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,杏仁
呼吸困难,腐竹
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,河蚌
呼吸困难,海参
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,赤小豆
呼吸困难,虾皮
呼吸困难,白酒
呼吸困难,螃蟹
呼吸困难,蛤蜊
呼吸困难,猪肚
呼吸困难,螃蟹
呼吸困难,龙虾
呼吸困难,蛤蜊
呼吸困难,油条
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,赤小豆
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,赤小豆
呼吸困难,螃蟹
呼吸困难,河蚌
呼吸困难,海参
呼吸困难,蛤蜊
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,赤小豆
呼吸困难,虾皮
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,龙虾
呼吸困难,啤酒
呼吸困难,咸鸭蛋
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,龙虾
呼吸困难,杏仁
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,田螺
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,龙虾
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,龙虾
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,蛤蜊
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,蛤蜊
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,河蚌
呼吸困难,绿豆
呼吸困难,黑豆
呼吸困难,赤小豆
呼吸困难,虾皮
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,赤小豆
呼吸困难,白扁豆
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,油条
呼吸困难,猪油（板油）
呼吸困难,洋葱
呼吸困难,香椿
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,鸭蛋
呼吸困难,鸭血(白鸭)
呼吸困难,鸭肉
呼吸困难,松子仁
呼吸困难,鸭蛋
呼吸困难,鸭血(白鸭)
呼吸困难,鸭肉
呼吸困难,松子仁
呼吸困难,鸭蛋
呼吸困难,鸭肉
呼吸困难,松子仁
呼吸困难,螃蟹
呼吸困难,鸭蛋
呼吸困难,鸭肉
呼吸困难,松子仁
呼吸困难,螃蟹
呼吸困难,鸭蛋
呼吸困难,鸭肉
呼吸困难,松子仁
呼吸困难,螃蟹
呼吸困难,鸭蛋
呼吸困难,鸭肉
呼吸困难,松子仁
呼吸困难,螃蟹
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,田螺
呼吸困难,干腌菜
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,松子仁
呼吸困难,干腌菜
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,松子仁
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,田螺
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,白砂糖
呼吸困难,西瓜子仁
呼吸困难,南瓜子仁
呼吸困难,花生（炒）
呼吸困难,白酒
呼吸困难,鸭蛋
呼吸困难,鸭血(白鸭)
呼吸困难,鸭肉
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,咸鸭蛋
呼吸困难,鸡肝
呼吸困难,鹿肉
呼吸困难,鸡肝
呼吸困难,杏仁
呼吸困难,虾皮
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,松子仁
呼吸困难,核桃
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,江米酒
呼吸困难,黄酒
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,鹿肉
呼吸困难,鸡肝
呼吸困难,杏仁
呼吸困难,虾皮
呼吸困难,鹿肉
呼吸困难,鸡肝
呼吸困难,杏仁
呼吸困难,虾皮
呼吸困难,白砂糖
呼吸困难,咸鸭蛋
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,白砂糖
呼吸困难,咸鸭蛋
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,鹿肉
呼吸困难,赤砂糖
呼吸困难,白酒
呼吸困难,鸡肝
呼吸困难,白砂糖
呼吸困难,咸鸭蛋
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡肝
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,鸡肝
呼吸困难,杏仁
呼吸困难,鹿肉
呼吸困难,干腌菜
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,咸鱼
呼吸困难,鹿肉
呼吸困难,鸡肝
呼吸困难,杏仁
呼吸困难,虾皮
呼吸困难,白砂糖
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,花生（炒）
呼吸困难,鹿肉
呼吸困难,鸡肝
呼吸困难,杏仁
呼吸困难,虾皮
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡肝
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,咸鱼
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,咸鱼
呼吸困难,鸡肝
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,田螺
呼吸困难,白砂糖
呼吸困难,啤酒
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡肝
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭蛋
呼吸困难,鸭肉
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,河蚌
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡肝
呼吸困难,鹿肉
呼吸困难,干腌菜
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,白砂糖
呼吸困难,花生（炒）
呼吸困难,白扁豆
呼吸困难,虾皮
呼吸困难,干腌菜
呼吸困难,白扁豆
呼吸困难,鳝鱼
呼吸困难,蛤蜊
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鹿肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡肝
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡肝
呼吸困难,腐竹
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸡肝
呼吸困难,腐竹
呼吸困难,干腌菜
呼吸困难,鸡肝
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,鸭蛋
呼吸困难,鸭肉
呼吸困难,白扁豆
呼吸困难,螃蟹
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,油豆腐
呼吸困难,绿豆
呼吸困难,油豆腐
呼吸困难,赤小豆
呼吸困难,羊油
呼吸困难,田螺
呼吸困难,赤小豆
呼吸困难,田螺
呼吸困难,海蜇头
呼吸困难,海蟹
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,白果（干）
呼吸困难,干腌菜
呼吸困难,鸡肝
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,螃蟹
呼吸困难,鸭蛋
呼吸困难,鸭肉
呼吸困难,螃蟹
呼吸困难,河蚌
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,海参
呼吸困难,猪肉(肥)
呼吸困难,辣椒(红、尖、干)
呼吸困难,咖啡
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,白酒
呼吸困难,猪油（板油）
呼吸困难,红辣椒
呼吸困难,咖啡
呼吸困难,鸡肝
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,田螺
呼吸困难,咸鸭蛋
呼吸困难,油豆腐
呼吸困难,赤小豆
呼吸困难,咸鱼
呼吸困难,洋葱
呼吸困难,香椿
呼吸困难,香菜
呼吸困难,辣椒(青、尖)
呼吸困难,鸡肝
呼吸困难,腐竹
呼吸困难,白扁豆
呼吸困难,田螺
呼吸困难,香椿
呼吸困难,香菜
呼吸困难,辣椒(红、尖、干)
呼吸困难,韭菜
呼吸困难,干腌菜
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,咸鸭蛋
呼吸困难,香菜
呼吸困难,辣椒(红、尖、干)
呼吸困难,韭菜
呼吸困难,芥菜
呼吸困难,鱼腥草
呼吸困难,茼蒿
呼吸困难,辣椒(红、尖、干)
呼吸困难,韭菜
呼吸困难,白酒
呼吸困难,猪肉(肥瘦)
呼吸困难,猪肉(肥)
呼吸困难,牛肉(肥瘦)
呼吸困难,白酒
呼吸困难,猪肉(肥瘦)
呼吸困难,猪肉(肥)
呼吸困难,肥膘肉
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,干腌菜
呼吸困难,咸鸭蛋
呼吸困难,赤小豆
呼吸困难,羊油
呼吸困难,白酒
呼吸困难,姜
呼吸困难,大蒜
呼吸困难,大葱
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,白酒
呼吸困难,羊肉(肥瘦)
呼吸困难,狗肉
呼吸困难,辣椒(红、尖、干)
呼吸困难,海虾
呼吸困难,蛏子
呼吸困难,猪油（板油）
呼吸困难,咸肉
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,蛏子
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,蛏子
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,螃蟹
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,虾皮
呼吸困难,虾米
呼吸困难,辣椒(青、尖)
呼吸困难,韭菜
呼吸困难,红辣椒
呼吸困难,大蒜
呼吸困难,白酒
呼吸困难,猪肉(肥)
呼吸困难,腊肉（烟肉）
呼吸困难,肥膘肉
呼吸困难,干腌菜
呼吸困难,啤酒
呼吸困难,咸鸭蛋
呼吸困难,赤小豆
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,淡菜(鲜)
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,啤酒
呼吸困难,红葡萄酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,白酒
呼吸困难,肥膘肉
呼吸困难,野葱
呼吸困难,洋葱
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,淡菜(鲜)
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,淡菜(鲜)
呼吸困难,鸭血(白鸭)
呼吸困难,鸡爪
呼吸困难,鸡翅
呼吸困难,鹅肉
呼吸困难,鸭血(白鸭)
呼吸困难,绿豆
呼吸困难,田螺
呼吸困难,淡菜(鲜)
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,淡菜(鲜)
呼吸困难,蛏子
呼吸困难,啤酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,鸭血(白鸭)
呼吸困难,鸡爪
呼吸困难,鸡翅
呼吸困难,鹅肉
呼吸困难,干腌菜
呼吸困难,咸鸭蛋
呼吸困难,咸鱼
呼吸困难,咸肉
呼吸困难,鸭血(白鸭)
呼吸困难,鸡爪
呼吸困难,鸡翅
呼吸困难,鹅肉
呼吸困难,啤酒
呼吸困难,江米酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,鸭血(白鸭)
呼吸困难,田螺
呼吸困难,淡菜(鲜)
呼吸困难,蛏子
呼吸困难,鸭血(白鸭)
呼吸困难,鸡爪
呼吸困难,鸡翅
呼吸困难,鹅肉
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,腐竹
呼吸困难,田螺
呼吸困难,白酒
呼吸困难,红辣椒
呼吸困难,咖啡
呼吸困难,咖喱
呼吸困难,鸭血(白鸭)
呼吸困难,鸡爪
呼吸困难,鸡翅
呼吸困难,鹅肉
呼吸困难,黄酒
呼吸困难,白酒
呼吸困难,田螺
呼吸困难,淡菜(鲜)
呼吸困难,红葡萄酒
呼吸困难,鸭血(白鸭)
呼吸困难,鸡爪
呼吸困难,鸡翅
呼吸困难,啤酒
呼吸困难,黄酒
呼吸困难,腐竹
呼吸困难,田螺
呼吸困难,红葡萄酒
呼吸困难,鸭血(白鸭)
呼吸困难,鸡爪
呼吸困难,鸡翅
呼吸困难,黄酒
呼吸困难,腐竹
呼吸困难,田螺
呼吸困难,螃蟹
呼吸困难,鸭血(白鸭)
呼吸困难,鸡爪
呼吸困难,鸡翅
呼吸困难,鹅肉
呼吸困难,蜂蜜
呼吸困难,啤酒
